Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Target
1,1,3,15,1,1,13,14,6,6,1,0,0,0,0,0,18,6,0,0,0.0,13.9,-0.3,0.79,True
1,1,1,12,1,1,13,3,10,5,1,0,0,1,0,0,18,7,7,6,12.916666666666666,7.6,2.6,0.32,False
1,1,1,6,1,1,10,2,5,3,0,0,1,0,0,0,24,5,5,0,0.0,7.6,2.6,0.32,True
1,12,2,13,1,12,22,27,4,8,0,0,0,1,0,0,24,8,9,8,11.9625,13.9,-0.3,0.79,False
1,1,6,10,1,1,23,1,8,5,1,0,0,1,0,1,19,6,7,6,13.285714285714286,11.1,0.6,2.02,False
2,4,1,8,1,3,5,4,3,1,0,0,1,0,0,0,29,7,12,5,13.2,7.6,2.6,0.32,True
1,8,3,5,1,1,1,28,4,6,1,0,0,1,0,1,18,6,6,6,12.166666666666666,16.2,0.3,-0.92,False
1,12,1,4,1,1,3,3,3,3,0,0,0,1,1,0,31,6,10,6,14.6,16.2,0.3,-0.92,False
1,1,2,12,1,1,23,27,10,10,1,0,0,1,1,0,19,7,7,6,13.2,7.6,2.6,0.32,False
1,1,1,6,1,1,1,1,10,10,1,0,0,1,0,0,19,6,10,6,12.375,15.5,2.8,-4.06,False
1,8,3,15,1,1,13,14,6,9,0,0,0,1,0,0,18,6,0,0,0.0,8.9,1.4,3.51,True
1,1,2,6,1,1,23,1,10,4,1,0,0,1,0,0,20,5,7,5,12.6,9.4,-0.8,-3.12,False
1,1,2,2,1,1,2,14,6,6,1,0,1,0,1,1,18,0,0,0,0.0,13.9,-0.3,0.79,True
1,1,1,2,1,1,3,28,3,11,1,0,0,1,0,0,18,0,0,0,0.0,13.9,-0.3,0.79,False
1,8,5,11,1,1,1,14,5,8,1,0,0,0,1,0,18,6,0,0,0.0,9.4,-0.8,-3.12,True
2,1,1,13,1,1,13,14,31,29,0,0,1,1,1,0,24,8,10,7,13.657142857142857,10.8,1.4,1.74,False
1,1,1,11,1,1,4,14,5,6,0,0,0,1,1,0,26,6,12,0,0.0,10.8,1.4,1.74,True
1,14,2,12,1,6,1,14,5,11,0,0,0,1,1,0,22,7,7,6,12.733333333333334,7.6,2.6,0.32,False
1,9,1,16,1,1,13,14,10,8,1,0,0,1,0,0,19,6,0,0,0.0,11.1,0.6,2.02,True
1,16,1,14,1,1,3,3,2,11,0,0,1,1,1,0,21,8,9,8,13.333333333333334,11.1,0.6,2.02,False
1,1,3,5,1,1,1,3,10,8,1,0,0,1,0,1,18,6,6,6,15.333333333333334,11.1,0.6,2.02,False
1,12,1,8,1,12,22,27,10,11,1,0,1,1,1,0,44,6,11,0,0.0,13.9,-0.3,0.79,True
1,1,3,15,1,1,13,28,5,5,1,0,0,1,0,1,20,6,7,6,12.666666666666666,11.1,0.6,2.02,False
1,1,1,2,1,1,1,1,5,10,0,0,0,1,1,1,18,0,0,0,0.0,16.2,0.3,-0.92,False
1,1,5,15,1,1,23,14,10,10,1,0,0,1,0,0,19,6,7,6,12.5,8.9,1.4,3.51,False
1,8,2,10,1,1,2,3,4,4,1,0,0,1,0,0,19,6,9,6,11.666666666666666,9.4,-0.8,-3.12,False
1,1,1,14,1,1,1,1,10,10,1,0,0,1,1,0,18,6,10,3,10.333333333333334,10.8,1.4,1.74,True
1,1,1,16,1,1,13,14,8,8,1,0,0,1,0,0,21,6,11,1,11.0,12.7,3.7,-1.7,True
1,12,1,4,1,1,1,27,10,9,0,0,0,1,1,0,29,4,8,0,0.0,16.2,0.3,-0.92,True
1,1,1,9,1,1,13,14,8,4,1,0,0,1,1,0,21,5,10,4,11.0,12.7,3.7,-1.7,True
1,15,1,3,0,14,1,27,10,8,0,0,0,1,0,1,21,6,6,6,13.833333333333334,12.4,0.5,1.79,False
4,4,1,10,1,15,19,24,13,13,0,0,1,1,0,0,41,6,0,0,0.0,11.1,0.6,2.02,True
1,1,1,2,1,1,25,33,5,5,1,0,0,1,0,0,18,0,0,0,0.0,11.1,0.6,2.02,False
1,1,3,12,1,1,1,14,10,4,1,0,0,1,0,1,18,8,8,8,14.15375,9.4,-0.8,-3.12,False
1,8,1,15,1,1,22,27,6,8,0,0,0,1,0,1,18,6,8,6,13.333333333333334,16.2,0.3,-0.92,False
2,4,1,14,1,3,22,27,8,8,0,0,0,1,0,0,32,8,10,8,15.11111111111111,13.9,-0.3,0.79,False
1,1,1,3,0,1,23,28,1,1,0,0,0,1,0,0,21,6,10,6,11.857142857142858,7.6,2.6,0.32,False
1,12,1,17,0,1,22,1,6,5,0,0,0,1,1,0,25,5,11,3,13.5,12.4,0.5,1.79,True
2,14,1,3,0,1,22,14,10,4,0,0,0,1,0,0,34,7,12,7,12.142857142857142,9.4,-0.8,-3.12,False
2,16,1,16,1,1,22,27,8,9,0,0,0,1,0,0,35,6,0,0,0.0,8.9,1.4,3.51,True
1,14,1,5,1,1,22,27,10,10,1,0,0,1,0,0,25,6,6,6,12.5,9.4,-0.8,-3.12,False
1,12,1,9,1,1,22,1,8,4,0,0,0,1,1,1,25,5,7,4,14.75,12.7,3.7,-1.7,False
1,9,2,7,1,1,1,2,6,5,1,0,0,1,1,0,18,5,9,3,13.25,13.9,-0.3,0.79,True
1,8,3,14,1,1,13,1,5,5,1,0,0,1,0,1,18,6,10,4,11.0,12.7,3.7,-1.7,True
4,12,1,3,0,1,22,27,10,8,0,0,0,1,0,1,43,5,5,0,0.0,8.9,1.4,3.51,True
1,8,1,6,1,1,13,14,2,2,1,0,0,1,1,0,18,6,10,6,12.0,16.2,0.3,-0.92,False
1,1,1,2,1,1,3,3,3,3,1,0,0,1,1,0,19,0,0,0,0.0,16.2,0.3,-0.92,True
1,5,1,15,1,1,23,27,6,10,1,0,0,1,0,0,22,6,6,6,13.0,12.7,3.7,-1.7,False
1,12,1,7,1,3,3,3,4,11,0,0,0,1,1,0,31,5,0,0,0.0,10.8,1.4,1.74,True
1,1,1,10,1,1,13,14,1,6,1,0,0,1,0,0,19,6,8,5,11.6,7.6,2.6,0.32,False
1,1,4,10,1,1,1,27,9,10,1,0,0,1,0,0,19,6,0,0,0.0,12.7,3.7,-1.7,True
1,8,3,15,1,1,1,1,5,10,1,0,1,1,0,1,19,6,7,6,12.285714285714286,15.5,2.8,-4.06,False
1,1,3,15,1,1,19,1,6,11,1,0,0,0,1,0,19,6,0,0,0.0,9.4,-0.8,-3.12,True
1,1,3,12,1,1,23,28,8,10,1,0,0,1,0,1,19,8,8,7,13.512857142857142,10.8,1.4,1.74,False
1,1,1,10,1,1,23,28,29,43,0,0,1,1,0,1,20,6,9,6,11.5,8.9,1.4,3.51,False
2,12,1,17,0,12,22,1,6,6,0,0,0,1,1,0,44,5,8,5,11.142857142857142,13.9,-0.3,0.79,True
1,8,1,12,1,1,22,27,10,9,1,0,0,1,0,0,20,8,10,8,13.788888888888888,16.2,0.3,-0.92,False
1,14,1,7,1,1,22,28,10,10,0,0,1,0,0,0,30,12,19,6,12.166666666666666,7.6,2.6,0.32,True
1,1,1,14,1,1,23,14,8,11,0,0,0,1,0,0,23,6,9,5,12.833333333333334,11.1,0.6,2.02,True
1,1,2,10,1,1,23,1,8,8,1,0,0,1,0,0,21,6,6,6,12.0,12.4,0.5,1.79,False
1,1,1,12,1,1,3,3,2,6,0,0,0,1,0,0,18,8,9,8,14.533333333333331,11.1,0.6,2.02,False
1,8,6,10,1,1,1,3,5,3,1,0,0,1,0,0,18,6,8,4,12.25,9.4,-0.8,-3.12,True
1,8,6,15,1,1,19,24,1,1,0,0,0,1,1,0,18,6,0,0,0.0,7.6,2.6,0.32,True
2,13,1,11,1,1,2,2,19,17,1,0,0,1,1,0,22,6,12,2,12.5,7.6,2.6,0.32,True
1,8,1,12,1,1,22,27,6,6,1,0,0,1,0,0,19,8,8,7,14.731428571428571,10.8,1.4,1.74,False
1,1,1,8,1,1,6,6,1,5,1,0,1,1,0,0,29,5,14,0,0.0,10.8,1.4,1.74,True
1,1,4,12,1,1,13,28,6,6,1,0,0,1,0,0,18,8,8,7,12.328571428571427,12.7,3.7,-1.7,False
1,8,1,9,1,1,23,27,4,6,1,0,0,1,0,0,19,5,10,4,10.8,9.4,-0.8,-3.12,True
1,8,2,10,1,1,13,28,8,9,1,0,0,1,0,0,21,6,9,6,13.285714285714286,16.2,0.3,-0.92,False
1,1,3,5,1,1,1,1,5,9,1,0,0,1,0,0,20,6,6,6,12.833333333333334,7.6,2.6,0.32,False
1,1,6,12,1,1,1,3,3,3,1,1,0,1,0,0,22,8,9,7,14.342857142857142,11.1,0.6,2.02,False
2,4,1,10,1,3,22,27,29,43,0,0,0,1,0,0,31,6,10,5,14.6,12.7,3.7,-1.7,False
1,4,1,1,1,15,23,27,6,7,1,0,1,0,1,0,25,16,21,12,12.25,11.1,0.6,2.02,True
1,14,1,15,1,1,1,1,10,7,0,0,1,0,1,0,19,6,11,2,10.0,16.2,0.3,-0.92,True
1,8,6,12,1,1,13,27,4,10,1,0,0,1,0,1,19,8,9,8,13.666666666666666,16.2,0.3,-0.92,False
1,1,1,2,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,0,0.0,7.6,2.6,0.32,False
2,12,1,3,0,1,22,27,10,10,1,0,0,1,0,0,33,6,8,6,12.857142857142858,12.4,0.5,1.79,False
1,8,2,9,1,1,13,1,10,4,1,0,0,1,0,1,18,5,14,2,12.0,13.9,-0.3,0.79,True
2,1,1,4,1,1,13,28,6,6,0,0,0,1,0,0,20,6,10,5,12.6,13.9,-0.3,0.79,False
1,1,1,15,1,1,1,14,6,11,1,0,0,1,0,0,18,6,6,6,13.333333333333334,9.4,-0.8,-3.12,False
1,12,1,12,1,12,1,5,5,4,0,0,0,1,0,0,24,8,11,7,12.614285714285714,12.7,3.7,-1.7,False
1,8,2,5,1,1,13,28,5,8,1,0,0,1,0,0,19,6,6,6,13.5,9.4,-0.8,-3.12,False
1,12,1,3,0,1,22,27,10,8,1,0,1,0,1,0,29,6,7,0,0.0,12.4,0.5,1.79,True
1,1,3,7,1,1,4,28,3,8,1,0,0,1,1,0,18,5,6,5,13.2,8.9,1.4,3.51,False
1,1,1,2,1,1,13,14,10,10,1,0,1,1,0,0,20,0,0,0,0.0,16.2,0.3,-0.92,True
2,12,1,15,1,1,22,27,10,10,0,0,0,1,1,0,47,6,10,6,11.666666666666666,12.7,3.7,-1.7,True
1,17,1,2,1,16,1,14,10,10,1,0,0,0,1,1,22,11,16,11,12.666666666666666,8.9,1.4,3.51,False
1,8,1,5,1,1,23,14,6,6,0,0,0,1,0,1,21,6,6,6,12.333333333333334,9.4,-0.8,-3.12,False
1,17,1,4,1,16,1,28,10,7,0,0,0,1,1,0,21,12,14,11,12.181818181818182,8.9,1.4,3.51,False
2,12,1,17,0,1,22,27,10,5,0,0,0,1,0,0,44,5,5,5,12.4,15.5,2.8,-4.06,False
1,1,6,12,1,1,1,27,5,4,1,0,0,1,0,0,18,8,9,8,13.744444444444444,16.2,0.3,-0.92,False
1,1,1,12,1,1,13,28,8,11,1,0,0,1,0,1,18,8,8,8,14.345,15.5,2.8,-4.06,False
1,1,1,15,1,1,1,14,5,11,1,0,0,1,0,0,18,6,7,6,12.166666666666666,11.1,0.6,2.02,False
2,12,1,11,1,1,1,14,10,10,0,0,0,1,1,0,47,9,9,9,15.77777777777778,10.8,1.4,1.74,False
1,1,5,12,1,1,23,28,10,10,1,0,0,1,0,1,18,8,8,8,13.76375,9.4,-0.8,-3.12,False
1,8,2,8,1,1,3,1,3,2,0,0,0,1,0,0,19,6,0,0,0.0,15.5,2.8,-4.06,True
1,9,2,10,1,1,13,27,6,8,1,0,0,1,1,1,20,6,6,6,11.166666666666666,10.8,1.4,1.74,False
1,8,2,15,1,1,3,28,3,7,1,0,0,1,0,0,18,6,7,6,14.285714285714286,12.4,0.5,1.79,False
1,1,3,15,1,1,1,1,4,6,1,0,0,1,0,0,18,6,7,6,13.0,15.5,2.8,-4.06,False
1,1,6,16,1,1,1,14,6,6,0,0,0,1,0,0,18,6,6,6,12.0,7.6,2.6,0.32,False
1,12,1,14,1,1,22,27,12,12,0,0,1,0,1,0,44,6,6,0,0.0,12.7,3.7,-1.7,True
1,1,3,11,1,1,1,14,10,10,1,0,0,1,0,0,19,6,6,6,12.166666666666666,12.4,0.5,1.79,False
1,8,4,12,1,1,1,27,10,10,1,0,0,1,0,1,19,8,8,8,15.925,13.9,-0.3,0.79,False
1,9,1,2,1,1,1,1,5,4,1,0,0,1,0,0,23,17,17,17,12.176470588235292,12.4,0.5,1.79,False
2,1,4,16,1,1,22,27,6,8,0,1,0,1,0,1,19,6,6,6,14.5,10.8,1.4,1.74,False
1,14,1,10,1,1,1,1,4,2,1,0,1,0,0,0,22,7,8,2,13.0,16.2,0.3,-0.92,True
5,12,1,12,1,3,22,28,10,10,0,0,0,1,0,0,27,8,8,7,15.94285714285714,12.7,3.7,-1.7,False
4,12,2,13,1,12,13,14,5,7,0,0,0,1,0,1,37,8,11,8,12.3,10.8,1.4,1.74,False
4,14,1,17,0,1,22,27,6,6,0,0,0,1,1,0,36,5,6,5,13.8,12.7,3.7,-1.7,False
1,1,1,2,1,1,23,1,6,2,0,0,0,1,1,0,21,0,0,0,0.0,13.9,-0.3,0.79,True
1,1,2,12,1,1,13,1,10,10,1,0,0,1,1,0,18,8,8,7,13.0,12.7,3.7,-1.7,False
1,1,1,15,1,1,1,14,5,9,1,0,0,1,0,0,19,6,7,6,14.571428571428571,15.5,2.8,-4.06,False
1,12,1,8,1,12,13,3,10,3,1,0,1,1,1,0,24,6,15,3,12.666666666666666,16.2,0.3,-0.92,True
1,1,2,15,1,1,13,1,10,4,1,0,0,1,0,0,18,6,6,6,13.666666666666666,12.7,3.7,-1.7,False
1,1,1,2,1,1,1,28,5,9,1,0,0,1,0,1,18,0,0,0,0.0,13.9,-0.3,0.79,False
1,14,1,12,1,12,19,24,1,1,1,0,0,1,1,0,27,7,7,0,0.0,7.6,2.6,0.32,True
1,1,4,12,1,1,22,27,10,10,1,0,0,1,0,0,30,8,8,8,14.9625,12.4,0.5,1.79,False
1,16,1,14,1,1,10,5,4,4,0,0,0,1,1,0,19,7,8,7,14.375,11.1,0.6,2.02,False
1,14,3,12,1,1,1,14,10,8,1,0,1,1,0,1,20,8,10,8,11.736,15.5,2.8,-4.06,False
1,1,2,5,1,1,23,28,10,8,1,0,0,1,0,0,18,6,7,6,14.857142857142858,9.4,-0.8,-3.12,False
1,1,2,5,1,1,1,14,4,4,1,0,0,0,0,0,18,6,11,4,11.333333333333334,13.9,-0.3,0.79,True
1,8,1,16,1,1,23,14,5,11,1,0,0,1,0,0,19,6,9,4,12.25,12.7,3.7,-1.7,True
1,1,3,15,1,1,1,14,10,10,1,0,0,1,0,1,20,6,7,6,13.142857142857142,12.4,0.5,1.79,True
1,8,2,16,1,1,23,14,6,6,1,0,0,1,0,1,19,6,7,5,12.4,10.8,1.4,1.74,True
1,8,4,15,1,1,1,28,6,8,1,0,0,1,0,0,20,6,11,5,11.8,12.4,0.5,1.79,False
1,8,4,15,1,1,1,14,10,9,1,0,1,1,1,1,19,6,6,6,13.333333333333334,8.9,1.4,3.51,False
2,12,1,3,0,12,13,27,7,9,0,0,0,1,1,0,48,5,6,0,0.0,12.4,0.5,1.79,True
1,8,1,15,1,1,13,27,10,10,0,0,0,1,1,1,19,6,7,6,11.666666666666666,16.2,0.3,-0.92,False
1,14,1,12,1,1,1,14,10,9,1,0,0,1,0,0,20,8,8,8,14.8125,13.9,-0.3,0.79,False
1,1,1,16,1,1,22,27,10,8,1,0,0,1,0,1,18,6,9,5,13.5,9.4,-0.8,-3.12,False
1,17,1,9,1,16,1,1,7,7,0,0,0,1,1,1,21,9,11,9,12.6,8.9,1.4,3.51,False
1,12,1,4,1,3,3,3,2,3,0,0,0,1,0,0,35,6,11,6,13.1,16.2,0.3,-0.92,False
1,9,2,16,1,1,13,27,10,5,1,0,1,0,0,0,19,7,13,0,0.0,12.4,0.5,1.79,True
2,12,1,17,0,3,3,1,2,11,0,0,0,1,0,0,30,5,5,5,15.4,12.7,3.7,-1.7,True
1,9,3,7,1,1,1,14,10,9,1,0,0,1,1,0,18,5,9,3,14.2,12.4,0.5,1.79,True
1,1,3,10,1,1,1,1,10,10,0,0,0,1,0,1,21,6,7,6,14.142857142857142,16.2,0.3,-0.92,False
1,1,5,12,1,1,23,28,10,10,1,0,0,1,0,0,18,8,8,8,12.82875,9.4,-0.8,-3.12,True
1,1,5,15,1,1,1,28,10,6,1,0,1,0,1,0,18,6,0,0,0.0,11.1,0.6,2.02,True
1,1,2,10,1,1,13,27,10,10,1,0,0,1,0,1,18,6,6,6,16.0,10.8,1.4,1.74,False
1,1,1,11,1,1,1,1,29,44,0,0,0,1,1,0,20,6,7,6,12.5,8.9,1.4,3.51,False
1,1,1,3,0,1,23,28,10,8,1,0,0,1,0,0,28,6,8,5,11.0,9.4,-0.8,-3.12,False
1,15,1,4,1,14,22,27,10,11,0,0,0,1,1,0,25,6,8,0,0.0,15.5,2.8,-4.06,True
1,8,3,12,1,1,23,1,10,6,1,0,0,1,0,0,18,8,8,7,14.652857142857142,10.8,1.4,1.74,False
1,1,3,6,1,1,8,14,12,12,1,0,0,1,0,0,18,5,7,4,14.8,7.6,2.6,0.32,False
1,9,1,7,1,1,13,1,12,4,1,0,1,0,1,0,24,5,5,0,0.0,9.4,-0.8,-3.12,True
1,8,1,14,1,1,13,28,8,10,1,0,0,1,0,1,19,6,6,6,14.0,12.4,0.5,1.79,False
1,1,1,10,1,1,1,14,10,10,0,0,1,1,0,1,19,6,9,4,11.25,10.8,1.4,1.74,False
1,1,1,6,1,1,3,1,3,5,0,0,0,1,0,0,18,5,5,5,13.6,9.4,-0.8,-3.12,False
1,1,2,14,1,1,22,28,10,10,0,0,0,1,0,1,21,5,5,4,13.0,9.4,-0.8,-3.12,False
1,15,1,4,1,14,3,2,3,3,0,0,0,1,1,0,25,9,13,6,10.857142857142858,15.5,2.8,-4.06,True
1,15,1,4,1,14,1,3,5,3,0,0,0,1,0,0,21,6,8,6,15.5,15.5,2.8,-4.06,False
1,8,3,12,1,1,3,3,5,6,1,0,0,1,0,0,18,8,8,8,15.2,13.9,-0.3,0.79,True
1,1,1,12,1,1,26,14,4,6,0,0,0,1,0,0,19,8,9,8,14.355555555555554,11.1,0.6,2.02,False
1,15,1,4,1,14,1,14,5,8,0,0,0,1,1,0,23,6,8,0,0.0,15.5,2.8,-4.06,True
1,4,1,6,1,3,13,15,5,12,1,0,0,1,0,0,32,5,12,0,0.0,10.8,1.4,1.74,True
1,8,5,12,1,1,1,14,5,9,1,0,0,1,0,0,19,8,0,0,0.0,12.4,0.5,1.79,True
2,1,1,10,1,1,22,24,10,8,0,0,0,0,0,0,27,6,14,4,10.5,9.4,-0.8,-3.12,True
2,12,1,7,1,12,22,27,10,10,0,0,0,1,1,0,36,5,0,0,0.0,16.2,0.3,-0.92,True
1,15,1,4,1,14,22,27,10,8,1,0,0,0,1,0,30,8,21,4,11.0,15.5,2.8,-4.06,True
1,4,1,12,1,5,13,1,5,2,1,0,0,0,0,0,39,8,0,0,0.0,12.4,0.5,1.79,True
1,8,2,11,1,1,23,28,10,10,1,0,0,1,0,0,18,6,7,5,14.6,11.1,0.6,2.02,False
1,8,1,14,1,1,1,27,5,6,0,0,0,1,1,0,21,6,9,5,14.333333333333334,11.1,0.6,2.02,False
1,14,1,3,0,1,22,27,1,7,0,0,0,0,0,0,41,6,12,0,0.0,9.4,-0.8,-3.12,True
2,12,1,17,0,1,22,27,10,10,0,0,0,1,0,0,27,5,5,0,0.0,7.6,2.6,0.32,True
1,8,1,16,1,1,1,27,8,10,0,0,0,1,0,1,18,6,7,5,12.2,10.8,1.4,1.74,False
1,9,2,15,1,1,22,14,10,8,1,0,0,1,0,1,22,6,7,6,12.0,9.4,-0.8,-3.12,False
1,8,1,12,1,1,13,3,5,10,0,0,0,1,1,0,18,8,8,7,13.55714285714286,12.7,3.7,-1.7,False
1,8,1,11,1,1,1,1,5,6,1,0,0,1,0,0,21,6,12,2,11.0,9.4,-0.8,-3.12,True
4,12,2,14,1,12,13,1,12,12,0,0,0,0,1,0,34,6,9,0,0.0,10.8,1.4,1.74,True
1,14,1,13,1,1,22,27,10,10,1,0,0,0,0,0,32,8,8,0,0.0,10.8,1.4,1.74,True
1,8,1,10,1,1,22,27,10,8,0,0,0,1,0,1,19,6,7,6,11.857142857142858,16.2,0.3,-0.92,False
1,9,3,11,1,1,13,14,10,7,1,0,0,1,1,0,18,6,0,0,0.0,13.9,-0.3,0.79,True
1,1,6,9,1,1,1,27,5,10,1,0,1,1,0,0,22,5,5,5,13.0,7.6,2.6,0.32,False
1,1,3,10,1,1,13,1,10,11,1,0,0,1,0,0,20,6,9,6,11.833333333333334,9.4,-0.8,-3.12,False
1,8,1,6,1,1,1,14,6,10,0,0,0,1,1,0,22,5,8,3,10.666666666666666,7.6,2.6,0.32,False
1,17,1,14,1,16,1,14,10,10,0,0,0,1,1,1,23,6,7,6,12.857142857142858,8.9,1.4,3.51,False
1,1,4,2,1,1,22,28,10,10,1,0,0,1,0,0,19,0,0,0,0.0,10.8,1.4,1.74,True
1,1,3,12,1,1,1,27,5,10,1,0,0,1,0,0,19,7,7,6,13.533333333333331,7.6,2.6,0.32,False
1,8,1,11,1,1,3,14,5,5,0,0,0,1,1,0,21,6,7,5,12.4,15.5,2.8,-4.06,False
1,1,2,13,1,1,1,28,4,9,1,0,0,1,0,1,21,8,8,8,14.125,15.5,2.8,-4.06,False
1,8,1,12,1,1,22,27,10,10,0,0,0,1,0,1,19,8,8,7,15.114285714285714,12.7,3.7,-1.7,False
2,12,1,16,1,1,22,14,8,4,0,0,1,1,0,1,34,6,10,6,16.2,9.4,-0.8,-3.12,False
1,15,1,4,1,14,22,28,5,9,0,0,0,1,0,1,21,6,8,5,12.8,13.9,-0.3,0.79,False
1,8,2,12,1,1,23,28,8,8,1,0,0,1,0,0,19,8,8,7,13.937142857142858,10.8,1.4,1.74,False
1,4,1,16,1,3,19,24,1,1,1,0,0,0,0,0,24,5,10,0,0.0,9.4,-0.8,-3.12,True
1,12,1,7,1,1,22,27,12,12,1,0,0,1,0,0,34,5,6,0,0.0,10.8,1.4,1.74,True
1,1,1,10,1,1,19,27,6,6,0,0,0,0,0,0,21,6,13,1,13.0,9.4,-0.8,-3.12,True
1,12,1,3,0,1,22,27,10,7,0,0,0,1,0,1,35,7,7,7,14.0,8.9,1.4,3.51,False
1,6,1,14,1,1,1,1,10,5,0,0,0,1,0,0,21,6,8,6,14.0,11.1,0.6,2.02,False
1,16,1,11,1,1,23,28,10,10,0,0,0,1,0,0,28,6,8,5,12.6,8.9,1.4,3.51,False
1,12,1,2,1,1,3,1,3,11,1,0,0,1,1,0,24,0,0,0,0.0,9.4,-0.8,-3.12,False
1,1,1,15,1,1,3,14,5,6,1,0,0,1,0,0,20,6,6,6,12.5,12.7,3.7,-1.7,False
1,1,5,15,1,1,3,3,3,3,0,0,1,1,0,0,18,5,5,0,0.0,12.7,3.7,-1.7,True
1,15,1,4,1,1,1,14,4,10,1,0,1,0,0,0,23,6,11,4,12.25,12.4,0.5,1.79,True
1,1,1,14,1,1,13,14,8,8,0,0,0,1,0,0,19,6,6,6,15.833333333333334,12.4,0.5,1.79,False
1,1,6,11,1,1,23,27,6,8,1,0,0,1,0,1,18,6,6,6,13.0,12.4,0.5,1.79,False
1,1,2,6,1,1,3,1,5,8,1,0,0,1,0,0,18,6,12,3,11.0,15.5,2.8,-4.06,False
1,12,1,6,1,12,13,14,10,8,0,0,1,0,0,0,24,6,14,3,10.333333333333334,16.2,0.3,-0.92,True
4,12,1,15,1,12,22,27,10,2,0,0,0,1,0,0,39,6,6,6,11.333333333333334,10.8,1.4,1.74,False
4,12,1,14,1,12,22,27,10,8,0,0,1,1,1,1,29,6,7,0,0.0,11.1,0.6,2.02,True
1,8,2,13,1,1,22,28,10,9,1,0,0,1,0,0,19,7,12,2,11.0,8.9,1.4,3.51,True
1,1,1,9,1,1,23,28,8,8,0,0,0,1,0,1,18,5,8,3,12.333333333333334,9.4,-0.8,-3.12,False
1,6,1,14,1,1,22,10,10,10,1,0,0,0,1,0,19,6,8,6,13.0,13.9,-0.3,0.79,False
1,8,1,5,1,1,1,27,5,10,1,0,0,1,0,0,19,6,6,6,12.5,7.6,2.6,0.32,False
1,1,1,6,1,1,1,14,5,10,1,0,0,1,0,0,24,5,9,4,13.25,12.7,3.7,-1.7,False
1,16,1,3,0,1,1,1,5,5,0,0,1,0,1,0,26,10,16,7,10.428571428571429,12.4,0.5,1.79,True
1,8,4,16,1,1,23,28,6,8,1,0,0,1,0,1,20,6,9,5,13.666666666666666,9.4,-0.8,-3.12,False
1,1,1,12,1,1,13,28,10,9,0,0,0,1,1,0,20,8,12,5,12.002,10.8,1.4,1.74,True
1,1,2,6,1,1,1,1,31,14,0,0,0,1,0,0,19,6,18,3,12.666666666666666,12.4,0.5,1.79,False
1,12,2,13,1,1,13,14,5,6,0,0,0,1,1,1,25,7,7,0,0.0,15.5,2.8,-4.06,True
2,1,1,12,1,1,22,28,10,8,0,0,1,1,0,1,18,7,7,6,14.2,7.6,2.6,0.32,False
1,1,1,8,1,1,3,1,3,5,0,0,0,1,1,0,18,5,5,5,13.2,7.6,2.6,0.32,False
1,12,1,4,1,12,22,27,10,8,0,0,0,1,1,0,35,13,13,13,11.615384615384617,15.5,2.8,-4.06,False
1,8,1,12,1,1,1,1,5,4,1,0,0,1,0,0,21,8,8,7,12.91,10.8,1.4,1.74,False
1,1,1,15,1,1,23,28,10,10,1,0,0,1,0,0,18,6,6,6,14.0,11.1,0.6,2.02,False
1,9,1,10,1,1,1,3,10,3,1,0,0,1,1,0,21,6,10,6,10.5,12.7,3.7,-1.7,False
1,1,1,11,1,1,23,28,5,8,0,0,0,1,0,0,19,6,0,0,0.0,11.1,0.6,2.02,True
1,1,1,12,1,1,1,27,4,9,0,0,0,1,0,1,18,8,8,8,15.8125,13.9,-0.3,0.79,False
1,8,6,12,1,1,1,14,4,4,1,0,0,1,0,0,19,7,7,0,0.0,13.9,-0.3,0.79,True
1,1,1,6,1,1,1,27,5,11,0,0,0,1,0,0,19,5,6,5,13.2,7.6,2.6,0.32,False
1,1,1,2,1,1,22,27,10,4,1,0,0,1,0,0,20,0,0,0,0.0,9.4,-0.8,-3.12,True
1,1,2,9,1,1,13,14,10,10,1,0,0,1,0,0,20,5,5,0,0.0,12.7,3.7,-1.7,True
1,1,3,12,1,1,23,14,9,9,1,0,1,1,0,1,18,8,9,8,12.445555555555554,15.5,2.8,-4.06,False
1,1,1,6,1,1,2,2,7,7,0,0,0,1,0,0,18,6,19,3,14.0,12.4,0.5,1.79,True
1,9,1,12,1,1,22,27,4,4,1,0,0,1,0,1,19,8,8,7,11.82,10.8,1.4,1.74,False
1,1,1,7,1,1,13,28,10,8,0,0,0,1,1,0,18,5,16,5,14.8,12.4,0.5,1.79,True
1,1,5,12,1,1,22,27,8,10,1,0,1,0,0,0,18,8,0,0,0.0,9.4,-0.8,-3.12,True
1,14,1,12,1,1,23,14,6,9,0,0,0,1,0,1,19,8,11,8,13.927272727272726,16.2,0.3,-0.92,False
1,1,3,5,1,1,19,27,6,8,1,0,0,1,0,0,20,6,6,6,13.333333333333334,9.4,-0.8,-3.12,False
